source_row,metadata_rows,local_file,processed_file,sha256,record_tai,record_utc,day,csv_date_unknown_scale,target_si,target_provenance,split,shape,dtype
954,954,data/processed/hmi.m_45s.2022.12.06_00_01_30_TAI.magnetogram_processed.npy,hmi.m_45s.2022.12.06_00_01_30_TAI.magnetogram_processed.npy,79fc6d4dc4cd14848655d86d508f3c900ba9818d44013a4a44e05773868792d1,2022-12-06T00:01:30,2022-12-06T00:00:53.000Z,2022-12-06,2022-12-06 00:00:23.200,1.855027675628662,stored_original_4096x4096_pixel_percentage_not_recomputed_from_npy,selection_validation,"(512, 512)",float32
955,955,data/processed/hmi.m_45s.2022.12.08_00_01_30_TAI.magnetogram_processed.npy,hmi.m_45s.2022.12.08_00_01_30_TAI.magnetogram_processed.npy,f1ae5a8b9bb499615123c476344e6a2de0ffb22137333b6f811976b338827559,2022-12-08T00:01:30,2022-12-08T00:00:53.000Z,2022-12-08,2022-12-08 00:00:23.000,1.8959403038024905,stored_original_4096x4096_pixel_percentage_not_recomputed_from_npy,train,"(512, 512)",float32
956,956,data/processed/hmi.m_45s.2022.12.11_00_01_30_TAI.magnetogram_processed.npy,hmi.m_45s.2022.12.11_00_01_30_TAI.magnetogram_processed.npy,1c1cb20ae18c49f1fda7a71f5ac02d0ce8860661557c1aa9ba1f15871df311bb,2022-12-11T00:01:30,2022-12-11T00:00:53.000Z,2022-12-11,2022-12-11 00:00:22.800,1.86767578125,stored_original_4096x4096_pixel_percentage_not_recomputed_from_npy,train,"(512, 512)",float32
957,957,data/processed/hmi.m_45s.2022.12.13_00_01_30_TAI.magnetogram_processed.npy,hmi.m_45s.2022.12.13_00_01_30_TAI.magnetogram_processed.npy,9ad70ef4ee5abde640d33b8920ee76b647febc51c65c893e4cd67f2382c7bbda,2022-12-13T00:01:30,2022-12-13T00:00:53.000Z,2022-12-13,2022-12-13 00:00:22.700,1.798313856124878,stored_original_4096x4096_pixel_percentage_not_recomputed_from_npy,train,"(512, 512)",float32
958,958,data/processed/hmi.m_45s.2022.12.14_00_01_30_TAI.magnetogram_processed.npy,hmi.m_45s.2022.12.14_00_01_30_TAI.magnetogram_processed.npy,5c2f9bda1a28775ee3ab47b8d60891fdb9ff2b0a91d124fdde1c7ebe5d7caa66,2022-12-14T00:01:30,2022-12-14T00:00:53.000Z,2022-12-14,2022-12-14 00:00:22.700,1.795750856399536,stored_original_4096x4096_pixel_percentage_not_recomputed_from_npy,train,"(512, 512)",float32
959,959;960,data/processed/hmi.m_45s.2022.12.15_00_01_30_TAI.magnetogram_processed.npy,hmi.m_45s.2022.12.15_00_01_30_TAI.magnetogram_processed.npy,2e7d29ac80cacc163e8cf9fe720501564c22995f2702c57ea6e87f34553d835a,2022-12-15T00:01:30,2022-12-15T00:00:53.000Z,2022-12-15,2022-12-15 00:00:22.600,1.8216311931610107,stored_original_4096x4096_pixel_percentage_not_recomputed_from_npy,train,"(512, 512)",float32
961,961,data/processed/hmi.m_45s.2022.12.19_00_01_30_TAI.magnetogram_processed.npy,hmi.m_45s.2022.12.19_00_01_30_TAI.magnetogram_processed.npy,3115c649d3e38ed35f4c152a2867852d0e9b2d5eea028365a4cdab8fbe54279a,2022-12-19T00:01:30,2022-12-19T00:00:53.000Z,2022-12-19,2022-12-19 00:00:22.500,1.877206563949585,stored_original_4096x4096_pixel_percentage_not_recomputed_from_npy,selection_validation,"(512, 512)",float32
962,962,data/processed/hmi.m_45s.2022.12.20_00_01_30_TAI.magnetogram_processed.npy,hmi.m_45s.2022.12.20_00_01_30_TAI.magnetogram_processed.npy,47f4203ff071536ab265e04cb1b03d961914fc959bc8c78d6fcd7c3e8d3373d8,2022-12-20T00:01:30,2022-12-20T00:00:53.000Z,2022-12-20,2022-12-20 00:00:22.400,1.878213882446289,stored_original_4096x4096_pixel_percentage_not_recomputed_from_npy,train,"(512, 512)",float32
963,963;964,data/processed/hmi.m_45s.2022.12.27_00_01_30_TAI.magnetogram_processed.npy,hmi.m_45s.2022.12.27_00_01_30_TAI.magnetogram_processed.npy,03f9baca4911beffd54d4a4fc845d25b2dfbd590f4a59369784e31cd061158a1,2022-12-27T00:01:30,2022-12-27T00:00:53.000Z,2022-12-27,2022-12-27 00:00:22.200,1.8522322177886963,stored_original_4096x4096_pixel_percentage_not_recomputed_from_npy,train,"(512, 512)",float32
965,965,data/processed/hmi.m_45s.2022.12.28_00_01_30_TAI.magnetogram_processed.npy,hmi.m_45s.2022.12.28_00_01_30_TAI.magnetogram_processed.npy,67cd79a2d5e8d7e0d47a8ef92f4d2928c24d9383acd746667482d82736108455,2022-12-28T00:01:30,2022-12-28T00:00:53.000Z,2022-12-28,2022-12-28 00:00:22.200,1.8190503120422363,stored_original_4096x4096_pixel_percentage_not_recomputed_from_npy,train,"(512, 512)",float32
966,966;967,data/processed/hmi.m_45s.2023.01.01_00_01_30_TAI.magnetogram_processed.npy,hmi.m_45s.2023.01.01_00_01_30_TAI.magnetogram_processed.npy,5ce8d251a8fe063220d62229093d44415b139b7667e5ba0dad9473e9b411b2bd,2023-01-01T00:01:30,2023-01-01T00:00:53.000Z,2023-01-01,2023-01-01 00:00:22.100,1.9275903701782229,stored_original_4096x4096_pixel_percentage_not_recomputed_from_npy,selection_validation,"(512, 512)",float32
968,968;969,data/processed/hmi.m_45s.2023.01.03_00_01_30_TAI.magnetogram_processed.npy,hmi.m_45s.2023.01.03_00_01_30_TAI.magnetogram_processed.npy,ae7d9cc62e6afc4fe1003702f3c93f0d28f97508117534590e6250242788c221,2023-01-03T00:01:30,2023-01-03T00:00:53.000Z,2023-01-03,2023-01-03 00:00:22.100,1.9991278648376465,stored_original_4096x4096_pixel_percentage_not_recomputed_from_npy,train,"(512, 512)",float32
970,970,data/processed/hmi.m_45s.2023.01.08_00_01_30_TAI.magnetogram_processed.npy,hmi.m_45s.2023.01.08_00_01_30_TAI.magnetogram_processed.npy,58587b9bd7c9106c1af6bc9a76f09bc4b8e096bc6f3d2a5d6e46161de6b44933,2023-01-08T00:01:30,2023-01-08T00:00:53.000Z,2023-01-08,2023-01-08 00:00:22.100,2.1823465824127197,stored_original_4096x4096_pixel_percentage_not_recomputed_from_npy,train,"(512, 512)",float32
971,971,data/processed/hmi.m_45s.2023.01.09_00_01_30_TAI.magnetogram_processed.npy,hmi.m_45s.2023.01.09_00_01_30_TAI.magnetogram_processed.npy,522cf69ce37053d5e7164139925fc052a28a1867fba6fb35a04fc245d6ba58b1,2023-01-09T00:01:30,2023-01-09T00:00:53.000Z,2023-01-09,2023-01-09 00:00:22.100,2.186703681945801,stored_original_4096x4096_pixel_percentage_not_recomputed_from_npy,selection_validation,"(512, 512)",float32
972,972,data/processed/hmi.m_45s.2023.01.12_00_01_30_TAI.magnetogram_processed.npy,hmi.m_45s.2023.01.12_00_01_30_TAI.magnetogram_processed.npy,32d932ed276aa5b600ea32381b451c121ec32911229330063b5b5b460dda8c20,2023-01-12T00:01:30,2023-01-12T00:00:53.000Z,2023-01-12,2023-01-12 00:00:22.200,2.2483646869659424,stored_original_4096x4096_pixel_percentage_not_recomputed_from_npy,selection_validation,"(512, 512)",float32
973,973;974,data/processed/hmi.m_45s.2023.01.13_00_01_30_TAI.magnetogram_processed.npy,hmi.m_45s.2023.01.13_00_01_30_TAI.magnetogram_processed.npy,8ce03485db70a3a1b7850b02c1cdc370da24a651c66ac355d5a10a3b29268a6a,2023-01-13T00:01:30,2023-01-13T00:00:53.000Z,2023-01-13,2023-01-13 00:00:22.200,2.2530555725097656,stored_original_4096x4096_pixel_percentage_not_recomputed_from_npy,train,"(512, 512)",float32
975,975,data/processed/hmi.m_45s.2023.01.15_00_01_30_TAI.magnetogram_processed.npy,hmi.m_45s.2023.01.15_00_01_30_TAI.magnetogram_processed.npy,894cd8537e1fd68b28f81f903b5e13c725f4be7dc5c0e5f3a786d94d270b3bc5,2023-01-15T00:01:30,2023-01-15T00:00:53.000Z,2023-01-15,2023-01-15 00:00:22.300,2.408093214035034,stored_original_4096x4096_pixel_percentage_not_recomputed_from_npy,train,"(512, 512)",float32
976,976,data/processed/hmi.m_45s.2023.01.19_00_01_30_TAI.magnetogram_processed.npy,hmi.m_45s.2023.01.19_00_01_30_TAI.magnetogram_processed.npy,103d100630b2b1225b7f2e1c3a045ffe39adb19e32a3457c36bd17dad11f6b89,2023-01-19T00:01:30,2023-01-19T00:00:53.000Z,2023-01-19,2023-01-19 00:00:22.400,2.629387378692627,stored_original_4096x4096_pixel_percentage_not_recomputed_from_npy,train,"(512, 512)",float32
977,977,data/processed/hmi.m_45s.2023.01.20_00_01_30_TAI.magnetogram_processed.npy,hmi.m_45s.2023.01.20_00_01_30_TAI.magnetogram_processed.npy,01b6e5cf10009eb25e746ee387428ba7cd1bb7b38fa692f5773c12bfea59f173,2023-01-20T00:01:30,2023-01-20T00:00:53.000Z,2023-01-20,2023-01-20 00:00:22.500,2.608788013458252,stored_original_4096x4096_pixel_percentage_not_recomputed_from_npy,train,"(512, 512)",float32
978,978,data/processed/hmi.m_45s.2023.01.21_00_01_30_TAI.magnetogram_processed.npy,hmi.m_45s.2023.01.21_00_01_30_TAI.magnetogram_processed.npy,ef1bde3afe696bdbe757b1ae6559125c86274346529a73837c3487e20898dc91,2023-01-21T00:01:30,2023-01-21T00:00:53.000Z,2023-01-21,2023-01-21 00:00:22.500,2.5001704692840576,stored_original_4096x4096_pixel_percentage_not_recomputed_from_npy,train,"(512, 512)",float32
979,979,data/processed/hmi.m_45s.2023.01.23_00_01_30_TAI.magnetogram_processed.npy,hmi.m_45s.2023.01.23_00_01_30_TAI.magnetogram_processed.npy,5b63295e938125a9c037948d6227295a69fe9145b1d24fe65a48b64ab081c678,2023-01-23T00:01:30,2023-01-23T00:00:53.000Z,2023-01-23,2023-01-23 00:00:22.600,2.274155616760254,stored_original_4096x4096_pixel_percentage_not_recomputed_from_npy,train,"(512, 512)",float32
980,980,data/processed/hmi.m_45s.2023.01.25_00_01_30_TAI.magnetogram_processed.npy,hmi.m_45s.2023.01.25_00_01_30_TAI.magnetogram_processed.npy,99269ebeba4ffb4993b9e2f07bba37b95481bf32741eec4abf5d9290e22416b2,2023-01-25T00:01:30,2023-01-25T00:00:53.000Z,2023-01-25,2023-01-25 00:00:22.700,1.9982576370239256,stored_original_4096x4096_pixel_percentage_not_recomputed_from_npy,selection_validation,"(512, 512)",float32
981,981,data/processed/hmi.m_45s.2023.01.27_00_01_30_TAI.magnetogram_processed.npy,hmi.m_45s.2023.01.27_00_01_30_TAI.magnetogram_processed.npy,f41bb69d67c8a4822901b580a8fc9d4c3df6d470ba2975d04fca3e413d8fe47a,2023-01-27T00:01:30,2023-01-27T00:00:53.000Z,2023-01-27,2023-01-27 00:00:22.800,1.876884698867798,stored_original_4096x4096_pixel_percentage_not_recomputed_from_npy,train,"(512, 512)",float32
982,982;983,data/processed/hmi.m_45s.2023.01.29_00_01_30_TAI.magnetogram_processed.npy,hmi.m_45s.2023.01.29_00_01_30_TAI.magnetogram_processed.npy,45298d6ed0fab8bfa53399b0b229cd5ddab15f8039cefe18102b1b197a802c1c,2023-01-29T00:01:30,2023-01-29T00:00:53.000Z,2023-01-29,2023-01-29 00:00:22.900,1.926928758621216,stored_original_4096x4096_pixel_percentage_not_recomputed_from_npy,selection_validation,"(512, 512)",float32
984,984,data/processed/hmi.m_45s.2023.01.30_00_01_30_TAI.magnetogram_processed.npy,hmi.m_45s.2023.01.30_00_01_30_TAI.magnetogram_processed.npy,9b2fb4e45b7df6583841bf77b8a1513ce19576fcabd607844889ee59451db269,2023-01-30T00:01:30,2023-01-30T00:00:53.000Z,2023-01-30,2023-01-30 00:00:23.000,1.9832253456115725,stored_original_4096x4096_pixel_percentage_not_recomputed_from_npy,selection_validation,"(512, 512)",float32
985,985,data/processed/hmi.m_45s.2023.01.31_00_01_30_TAI.magnetogram_processed.npy,hmi.m_45s.2023.01.31_00_01_30_TAI.magnetogram_processed.npy,a1a5bfaa44ac64a4b83bbbd2fb57b8dbe5cba596f0c9257e7b5b492a86c28f6c,2023-01-31T00:01:30,2023-01-31T00:00:53.000Z,2023-01-31,2023-01-31 00:00:23.000,2.0181119441986084,stored_original_4096x4096_pixel_percentage_not_recomputed_from_npy,selection_validation,"(512, 512)",float32
986,986,data/processed/hmi.m_45s.2023.02.03_00_01_30_TAI.magnetogram_processed.npy,hmi.m_45s.2023.02.03_00_01_30_TAI.magnetogram_processed.npy,d19bc1d1a7244f42ae1ee2c0c1945cedccfbe0842a12acc4876292a9555b0768,2023-02-03T00:01:30,2023-02-03T00:00:53.000Z,2023-02-03,2023-02-03 00:00:23.200,2.056300640106201,stored_original_4096x4096_pixel_percentage_not_recomputed_from_npy,train,"(512, 512)",float32
987,987,data/processed/hmi.m_45s.2023.02.06_00_01_30_TAI.magnetogram_processed.npy,hmi.m_45s.2023.02.06_00_01_30_TAI.magnetogram_processed.npy,fec6450c25f349906ba7a9c84e0800ac8735ce6bf30c8b5b94d4f6df23354242,2023-02-06T00:01:30,2023-02-06T00:00:53.000Z,2023-02-06,2023-02-06 00:00:23.500,2.1789968013763428,stored_original_4096x4096_pixel_percentage_not_recomputed_from_npy,train,"(512, 512)",float32
988,988;989,data/processed/hmi.m_45s.2023.02.08_00_01_30_TAI.magnetogram_processed.npy,hmi.m_45s.2023.02.08_00_01_30_TAI.magnetogram_processed.npy,1fd3946ba6f981d4c2ec59b1f977068b603b72b2ad41eb31898f27e89dafa513,2023-02-08T00:01:30,2023-02-08T00:00:53.000Z,2023-02-08,2023-02-08 00:00:23.600,2.263963222503662,stored_original_4096x4096_pixel_percentage_not_recomputed_from_npy,train,"(512, 512)",float32
990,990,data/processed/hmi.m_45s.2023.02.09_00_01_30_TAI.magnetogram_processed.npy,hmi.m_45s.2023.02.09_00_01_30_TAI.magnetogram_processed.npy,433aaac2cce05be5317c70dedd2b60fda77c56ce97bd485d164596ec0a20fd6f,2023-02-09T00:01:30,2023-02-09T00:00:53.000Z,2023-02-09,2023-02-09 00:00:23.700,2.301090955734253,stored_original_4096x4096_pixel_percentage_not_recomputed_from_npy,train,"(512, 512)",float32
991,991,data/processed/hmi.m_45s.2023.02.10_00_01_30_TAI.magnetogram_processed.npy,hmi.m_45s.2023.02.10_00_01_30_TAI.magnetogram_processed.npy,18f9b8e3da3042ea2a93ee04572fc8c226087241658472363b015ec9d8064fb5,2023-02-10T00:01:30,2023-02-10T00:00:53.000Z,2023-02-10,2023-02-10 00:00:23.800,2.3275673389434814,stored_original_4096x4096_pixel_percentage_not_recomputed_from_npy,train,"(512, 512)",float32
992,992;993;994,data/processed/hmi.m_45s.2023.02.12_00_01_30_TAI.magnetogram_processed.npy,hmi.m_45s.2023.02.12_00_01_30_TAI.magnetogram_processed.npy,f67df31d1dfda528765b9928ce9057ffc5e975b0139d9a5d4cdb2712fd047d92,2023-02-12T00:01:30,2023-02-12T00:00:53.000Z,2023-02-12,2023-02-12 00:00:24.000,2.433156967163086,stored_original_4096x4096_pixel_percentage_not_recomputed_from_npy,train,"(512, 512)",float32
995,995;996,data/processed/hmi.m_45s.2023.02.14_00_01_30_TAI.magnetogram_processed.npy,hmi.m_45s.2023.02.14_00_01_30_TAI.magnetogram_processed.npy,e7046d639e898c2c946bef8d4e743b7f4c49565ff7a45a17d8e1653e992d01da,2023-02-14T00:01:30,2023-02-14T00:00:53.000Z,2023-02-14,2023-02-14 00:00:24.200,2.482748031616211,stored_original_4096x4096_pixel_percentage_not_recomputed_from_npy,train,"(512, 512)",float32
997,997,data/processed/hmi.m_45s.2023.02.17_00_01_30_TAI.magnetogram_processed.npy,hmi.m_45s.2023.02.17_00_01_30_TAI.magnetogram_processed.npy,507c92eeffd896dd411af741c33046548433a96fc4dcebc8c1685f9765410f78,2023-02-17T00:01:30,2023-02-17T00:00:53.000Z,2023-02-17,2023-02-17 00:00:24.500,2.2733330726623535,stored_original_4096x4096_pixel_percentage_not_recomputed_from_npy,train,"(512, 512)",float32
998,998;999,data/processed/hmi.m_45s.2023.02.23_00_01_30_TAI.magnetogram_processed.npy,hmi.m_45s.2023.02.23_00_01_30_TAI.magnetogram_processed.npy,7c11b9b6fb12caa06f9786e02d60edbb369c5219e1f89644df503edd1fb50f14,2023-02-23T00:01:30,2023-02-23T00:00:53.000Z,2023-02-23,2023-02-23 00:00:25.100,2.039515972137451,stored_original_4096x4096_pixel_percentage_not_recomputed_from_npy,train,"(512, 512)",float32
1000,1000,data/processed/hmi.m_45s.2023.02.25_00_01_30_TAI.magnetogram_processed.npy,hmi.m_45s.2023.02.25_00_01_30_TAI.magnetogram_processed.npy,452ac454c6c1bd14e9527937ce08503cb3ab7a0629e7e7c62a61165b56e58d27,2023-02-25T00:01:30,2023-02-25T00:00:53.000Z,2023-02-25,2023-02-25 00:00:25.300,2.1741390228271484,stored_original_4096x4096_pixel_percentage_not_recomputed_from_npy,train,"(512, 512)",float32
1001,1001;1002,data/processed/hmi.m_45s.2023.02.27_00_01_30_TAI.magnetogram_processed.npy,hmi.m_45s.2023.02.27_00_01_30_TAI.magnetogram_processed.npy,28587bba8f6bbed56e2636b04a90fc5c88e3b32441882ccaad210353ee59d662,2023-02-27T00:01:30,2023-02-27T00:00:53.000Z,2023-02-27,2023-02-27 00:00:25.600,2.1210849285125732,stored_original_4096x4096_pixel_percentage_not_recomputed_from_npy,train,"(512, 512)",float32
1003,1003,data/processed/hmi.m_45s.2023.03.01_00_01_30_TAI.magnetogram_processed.npy,hmi.m_45s.2023.03.01_00_01_30_TAI.magnetogram_processed.npy,e88f67c6d532ec1ffac90a309edd964c6e099e81bbe4e96648ac9cf9e8a5ad63,2023-03-01T00:01:30,2023-03-01T00:00:53.000Z,2023-03-01,2023-03-01 00:00:25.800,2.147132158279419,stored_original_4096x4096_pixel_percentage_not_recomputed_from_npy,train,"(512, 512)",float32
1004,1004,data/processed/hmi.m_45s.2023.03.03_00_01_30_TAI.magnetogram_processed.npy,hmi.m_45s.2023.03.03_00_01_30_TAI.magnetogram_processed.npy,d76c17ca9024c19192b2a3c42d639ffd89b838ca53d7940a4623e94cc797bcda,2023-03-03T00:01:30,2023-03-03T00:00:53.000Z,2023-03-03,2023-03-03 00:00:26.000,2.0516574382781982,stored_original_4096x4096_pixel_percentage_not_recomputed_from_npy,train,"(512, 512)",float32
1005,1005,data/processed/hmi.m_45s.2023.03.05_00_01_30_TAI.magnetogram_processed.npy,hmi.m_45s.2023.03.05_00_01_30_TAI.magnetogram_processed.npy,e23adaf11fc477fbc4116b2befd603af7d8487266488a1e2f00022c27329c556,2023-03-05T00:01:30,2023-03-05T00:00:53.000Z,2023-03-05,2023-03-05 00:00:26.300,2.2641539573669434,stored_original_4096x4096_pixel_percentage_not_recomputed_from_npy,train,"(512, 512)",float32
1006,1006,data/processed/hmi.m_45s.2023.03.06_00_01_30_TAI.magnetogram_processed.npy,hmi.m_45s.2023.03.06_00_01_30_TAI.magnetogram_processed.npy,2dc87c9e0371711cd0e350bb3e50952548e679048bf42ac3491a26b26f148ec3,2023-03-06T00:01:30,2023-03-06T00:00:53.000Z,2023-03-06,2023-03-06 00:00:26.400,2.31860876083374,stored_original_4096x4096_pixel_percentage_not_recomputed_from_npy,selection_validation,"(512, 512)",float32
1007,1007,data/processed/hmi.m_45s.2023.03.07_00_01_30_TAI.magnetogram_processed.npy,hmi.m_45s.2023.03.07_00_01_30_TAI.magnetogram_processed.npy,76bdd8a98e4b629a9dbd66ef6aa99f7d9423044aa0ffcc10ceb2f59bb521ad79,2023-03-07T00:01:30,2023-03-07T00:00:53.000Z,2023-03-07,2023-03-07 00:00:26.500,2.4387896060943604,stored_original_4096x4096_pixel_percentage_not_recomputed_from_npy,selection_validation,"(512, 512)",float32
1008,1008,data/processed/hmi.m_45s.2023.03.08_00_01_30_TAI.magnetogram_processed.npy,hmi.m_45s.2023.03.08_00_01_30_TAI.magnetogram_processed.npy,468cfa701715bc1c79c6a80b7a94623d52af16c70acf5e4aff5e49af97a82e46,2023-03-08T00:01:30,2023-03-08T00:00:53.000Z,2023-03-08,2023-03-08 00:00:26.700,2.4271607398986816,stored_original_4096x4096_pixel_percentage_not_recomputed_from_npy,train,"(512, 512)",float32
1009,1009,data/processed/hmi.m_45s.2023.03.11_00_01_30_TAI.magnetogram_processed.npy,hmi.m_45s.2023.03.11_00_01_30_TAI.magnetogram_processed.npy,72c3a755fd71ef4c2c900291f70ca34d16c35e398eb3783d6a60f18113a172da,2023-03-11T00:01:30,2023-03-11T00:00:53.000Z,2023-03-11,2023-03-11 00:00:27.000,2.242535352706909,stored_original_4096x4096_pixel_percentage_not_recomputed_from_npy,train,"(512, 512)",float32
1010,1010,data/processed/hmi.m_45s.2023.03.14_00_01_30_TAI.magnetogram_processed.npy,hmi.m_45s.2023.03.14_00_01_30_TAI.magnetogram_processed.npy,b0cbae893c180bb64f0541d506f31e702ba93f9f10522f5f06e08dabd58a96a7,2023-03-14T00:01:30,2023-03-14T00:00:53.000Z,2023-03-14,2023-03-14 00:00:27.500,2.10612416267395,stored_original_4096x4096_pixel_percentage_not_recomputed_from_npy,train,"(512, 512)",float32
1011,1011;1012,data/processed/hmi.m_45s.2023.03.21_00_01_30_TAI.magnetogram_processed.npy,hmi.m_45s.2023.03.21_00_01_30_TAI.magnetogram_processed.npy,17466a7659b8ac291284961a91f3099d0ec8cae7064921f964c7616a318474b9,2023-03-21T00:01:30,2023-03-21T00:00:53.000Z,2023-03-21,2023-03-21 00:00:28.400,1.9467711448669431,stored_original_4096x4096_pixel_percentage_not_recomputed_from_npy,train,"(512, 512)",float32
1013,1013,data/processed/hmi.m_45s.2023.03.24_00_01_30_TAI.magnetogram_processed.npy,hmi.m_45s.2023.03.24_00_01_30_TAI.magnetogram_processed.npy,ee8cd87f8eba229ca9fda4f4bd2b0cba3a1b41e5f97b32286bfcc59b6ceb6744,2023-03-24T00:01:30,2023-03-24T00:00:53.000Z,2023-03-24,2023-03-24 00:00:28.900,2.136695384979248,stored_original_4096x4096_pixel_percentage_not_recomputed_from_npy,train,"(512, 512)",float32
1014,1014;1015,data/processed/hmi.m_45s.2023.03.25_00_01_30_TAI.magnetogram_processed.npy,hmi.m_45s.2023.03.25_00_01_30_TAI.magnetogram_processed.npy,383a64ef97d1716219d13f377a86fd9750517ff07e458801c039bfb1817f23e0,2023-03-25T00:01:30,2023-03-25T00:00:53.000Z,2023-03-25,2023-03-25 00:00:29.000,2.236950397491455,stored_original_4096x4096_pixel_percentage_not_recomputed_from_npy,selection_validation,"(512, 512)",float32
1016,1016;1017,data/processed/hmi.m_45s.2023.03.28_00_01_30_TAI.magnetogram_processed.npy,hmi.m_45s.2023.03.28_00_01_30_TAI.magnetogram_processed.npy,52fb486e9a387293101c23fed829af22c600216f78091fc467a646ef51433177,2023-03-28T00:01:30,2023-03-28T00:00:53.000Z,2023-03-28,2023-03-28 00:00:29.400,2.1961331367492676,stored_original_4096x4096_pixel_percentage_not_recomputed_from_npy,train,"(512, 512)",float32
1018,1018;1019,data/processed/hmi.m_45s.2023.03.30_00_01_30_TAI.magnetogram_processed.npy,hmi.m_45s.2023.03.30_00_01_30_TAI.magnetogram_processed.npy,069b6fa4bd7f9a30ab016fc50a2fd022eccef8ee21a71c7f5678b291aa025452,2023-03-30T00:01:30,2023-03-30T00:00:53.000Z,2023-03-30,2023-03-30 00:00:29.700,2.099829912185669,stored_original_4096x4096_pixel_percentage_not_recomputed_from_npy,train,"(512, 512)",float32
1020,1020;1021,data/processed/hmi.m_45s.2023.04.02_00_01_30_TAI.magnetogram_processed.npy,hmi.m_45s.2023.04.02_00_01_30_TAI.magnetogram_processed.npy,cd8f63657734183d29cb99035b83c7a9e34e966e855eb93d2616b2b2dc327b2a,2023-04-02T00:01:30,2023-04-02T00:00:53.000Z,2023-04-02,2023-04-02 00:00:30.100,1.8665790557861328,stored_original_4096x4096_pixel_percentage_not_recomputed_from_npy,train,"(512, 512)",float32
1022,1022,data/processed/hmi.m_45s.2023.04.04_00_01_30_TAI.magnetogram_processed.npy,hmi.m_45s.2023.04.04_00_01_30_TAI.magnetogram_processed.npy,110d41bbd2bd1e92d02efba64234e5b39e3823de4222452fc1dfb3921e0381f3,2023-04-04T00:01:30,2023-04-04T00:00:53.000Z,2023-04-04,2023-04-04 00:00:30.400,1.899796724319458,stored_original_4096x4096_pixel_percentage_not_recomputed_from_npy,train,"(512, 512)",float32
